name,state,established,stamp_index,coordinates,latitude,longitude
RANCHO SANTA FE,California,1924,0,True,33.01844,-117.2026
RANDOLPH,Arizona,1925,1,True,32.91701,-111.5148
RANGERVILLE,Texas,1924,2,True,26.0898,-97.7486
RATLIFF CITY,Oklahoma,1953,0,True,34.44799,-97.5161
RED BLUFF,Texas,1935,3,True,31.89485,-103.9174
RED DEER,Montana,1926,4,True,48.75417,-111.775
RED DEVIL,Alaska,1957,0,True,61.7755,-157.3334
RED FEATHER LAKES,Colorado,1924,0,True,40.80248,-105.5917
RED HILL,New Mexico,1935,1,True,34.21866,-108.8723
RED MOUNTAIN,California,1928,1,True,35.3583,-117.6167
RED SCAFFOLD,South Dakota,1938,3,True,44.76693,-101.8438
REDCREST,California,1965,0,True,40.40009,-123.9493
REDWAY,California,1953,0,True,40.1199,-123.8235
REDWOOD ESTATES,California,1927,0,True,37.15832,-121.9866
REDWOOD PARK,California,1940,3,True,37.43466,-122.3214
REESE RIVER,Nevada,1946,3,True,39.09271,-117.3887
REKLAW,Texas,1958,0,True,31.86267,-94.98772
RESEDA,California,1922,0,True,34.20333,-118.5357
REYDON,Oklahoma,1929,0,True,35.65331,-99.9201
RHEEM,California,1956,1,True,37.83493,-122.1297
RHEEM VALLEY,California,1963,0,True,37.83493,-122.1297
RICE,California,1933,1,True,34.08363,-114.8497
RICHARDSON SPRINGS,California,1933,1,True,39.83988,-121.7769
RIDGE,Texas,1926,1,True,31.14546,-96.32191
RIDGECREST,California,1941,0,True,35.62754,-117.6693
RIDGEVIEW,South Dakota,1926,0,True,45.08741,-100.801
RILEY,Alaska,1922,7,True,63.73278,-148.9142
RILEY,New Mexico,1930,4,True,34.38062,-107.2298
RIM ROCKS,Montana,1922,4,True,46.56166,-107.0528
RIMFOREST,California,1949,0,True,34.2297,-117.2251
RIMROAD,Montana,1928,3,True,47.26695,-105.3117
RIMROCK,Arizona,1929,0,True,34.64524,-111.785
RING THUNDER,South Dakota,1923,4,True,43.44556,-100.8779
RIO LUCIO,New Mexico,1921,5,True,36.19558,-105.7256
RIO TINTO,Nevada,1936,2,True,41.81185,-115.977
RIOS,Texas,1938,1,True,27.4517,-98.26501
RIVER PINES,California,1948,0,True,38.5463,-120.7441
RIVERDALE,North Dakota,1947,0,True,47.49806,-101.3739
RIVERTON HEIGHTS,Washington,1940,2,True,47.46556,-122.2911
RIVIERA,Arizona,1976,0,True,35.09444,-114.6302
ROAD FORKS,New Mexico,1953,3,True,32.2398,-108.9528
ROADS END,California,1936,1,True,35.92662,-118.4993
ROBBINS,California,1926,0,True,38.87066,-121.7048
ROBERTS CAMP,California,1922,2,True,34.2,-118.0198
ROBLES DEL RIO,California,1941,1,True,36.47967,-121.7276
ROCK ISLAND,Washington,1931,0,True,47.37469,-120.1428
ROCK POINT,Arizona,1926,5,True,36.71806,-109.6259
ROCK SPRINGS,Arizona,1938,1,True,34.04892,-112.1485
ROCKY POINT,Oregon,1924,2,True,42.48069,-122.0842
ROCKYFORD,South Dakota,1923,1,True,43.49721,-102.5021
RODERICK,Nevada,1929,4,True,39.5888,-119.3732
ROLAPP,Utah,1921,3,True,39.74607,-110.8802
ROLL,Arizona,1926,1,True,32.75171,-113.9891
ROMEROVILLE,New Mexico,1927,1,True,35.52282,-105.2447
ROMOLAND,California,1925,1,True,33.74345,-117.1641
ROOSEVELT,Alaska,1923,7,True,60.40222,-149.3644
ROOSEVELT BEACH,Oregon,1922,3,True,44.17484,-124.114
ROSCOE,California,1924,1,True,34.2175,-118.3704
ROSEMEAD,California,1927,0,True,34.08175,-118.0758
ROSEWOOD,California,1941,1,True,40.7679,-124.1656
ROUND HOUSE,New Mexico,1930,4,True,35.52225,-108.1398
ROX,Nevada,1921,3,True,36.8808,-114.6672
ROXANA,Oklahoma,1927,2,True,36.10143,-97.65727
ROYAL,Utah,1936,2,True,39.74607,-110.8802
ROYAL CITY,Washington,1964,0,True,46.89993,-119.6309
ROYALTY,Texas,1929,0,True,31.37236,-102.8671
RUBYS INN,Utah,1927,1,True,37.67387,-112.1571
RUIDOSO DOWNS,New Mexico,1958,0,True,33.33068,-105.5905
RUNNING SPRINGS,California,1927,0,True,34.20558,-117.1054
RUSH VALLEY,Utah,1984,0,True,40.3548,-112.4543
RUSSELL,Oklahoma,1934,1,True,34.76812,-99.66732
RUSSIAN MISSION,Alaska,1922,0,True,61.784,-161.3301
RUTHERON,New Mexico,1927,0,True,36.71863,-106.6117
RYAN PARK,Wyoming,1937,1,True,41.32136,-106.5089
RYDERWOOD,Washington,1924,0,True,46.37348,-123.0435
SACRAMENTO,New Mexico,1935,0,True,32.79404,-105.5633
SADDLESTRING,Wyoming,1937,1,True,44.45497,-106.8973
SAGITAL,California,1922,5,True,34.25013,-117.1901
SAHARA,Montana,1930,2,True,46.74441,-109.1471
SAINT LAWRENCE,Texas,1948,1,True,31.70264,-101.5379
SAINT LOUIS,Oklahoma,1928,0,True,35.07228,-96.86221
SAINT MARYS,Alaska,1955,0,True,62.04787,-163.1932
SAINT MARY'S COLLEGE,California,1928,1,True,37.84279,-122.1092
SAINT MICHAEL,North Dakota,1932,0,True,47.98479,-98.87061
SAINT PAUL ISLAND,Alaska,1948,0,True,57.12442,-170.2738
SAINT TERESE,Alaska,1938,3,True,58.47222,-134.7803
SALEM,Montana,1927,3,True,47.53719,-111.0402
SALMONBERRY,Oregon,1923,6,True,45.74928,-123.6496
SALT FLAT,Texas,1941,0,True,31.74373,-105.0927
SAM,Idaho,1925,3,True,43.71908,-111.3038
SAMNORWOOD,Texas,1932,0,True,35.05224,-100.2736
SAN CLEMENTE,California,1926,0,True,33.43749,-117.6231
SAN CRISTOBAL,New Mexico,1932,0,True,36.5942,-105.6505
SAN FELIPE,New Mexico,1928,3,True,35.43392,-106.4467
SAN HAVEN,North Dakota,1923,1,True,48.83472,-100.039
SAN ISABEL,Colorado,1936,4,True,37.98751,-105.0544
SAN JUAN PUEBLO,New Mexico,1944,0,True,36.0528,-106.0706
SAN LUIS,Arizona,1930,0,True,32.48949,-114.7816
SAN MANUEL,Texas,1925,4,True,26.56451,-98.12112
SAN MANUEL,Arizona,1954,0,True,32.60243,-110.6316
SAN MIGUEL,New Mexico,1952,0,True,32.15334,-106.7331
SAN PERLITA,Texas,1929,0,True,26.50086,-97.63947
SAN YSIDRO,New Mexico,1922,0,True,35.55571,-106.7784
SANATOR,South Dakota,1921,1,True,43.69665,-103.6058
SAND,Texas,1935,1,True,32.70426,-102.1724
SAND DRAW,Wyoming,1949,1,True,42.76052,-108.1815
SANDIA PARK,New Mexico,1925,0,True,35.1622,-106.345
SANDLAKE,Texas,1923,2,True,32.42959,-96.49276
SANFORD,Texas,1927,0,True,35.70241,-101.5318
SANTA FE,Oklahoma,1921,2,True,34.41981,-97.69253
SANTA FE,Texas,1983,0,True,29.37686,-95.09882
SANTA RITA,Montana,1937,1,True,48.70054,-112.3201
SANTA RITA PARK,California,1940,0,True,37.04929,-120.637
SANTA ROSA,Texas,1927,0,True,26.25588,-97.825
SANTAN,Arizona,1921,4,True,33.17589,-111.7993
SANTO DOMINGO PUEBLO,New Mexico,1960,0,True,35.51576,-106.3577
SAVOONGA,Alaska,1934,0,True,63.69497,-170.482
SAWMILL,Arizona,1952,1,True,35.90057,-109.1654
SCAMMON BAY,Alaska,1951,0,True,61.84243,-165.5799
SCHATTEL,Texas,1924,2,True,28.9533,-98.85808
SCHOFIELD,Oregon,1926,4,True,45.71872,-123.2143
SCOTTY'S CASTLE,California,1947,2,True,37.03216,-117.3401
SEAFOAM,Idaho,1927,6,True,44.52935,-115.1295
SEAGRAVES,Texas,1921,0,True,32.94066,-102.5626
SECOND MESA,Arizona,1939,0,True,35.79219,-110.4956
SEELY,Wyoming,1928,1,True,44.80776,-104.6205
SELAWIK,Alaska,1931,0,True,66.59865,-160.0095
SELMAN,Oklahoma,1923,1,True,36.80198,-99.49095
SELMAN CITY,Texas,1939,0,True,32.1911,-94.95454
SEMINOE DAM,Wyoming,1936,1,True,42.15663,-106.9139
SEQUOYA,California,1922,2,True,37.94411,-122.069
SERAFINA,New Mexico,1923,0,True,35.38953,-105.3444
SEVEN OAKS,California,1925,1,True,34.1864,-116.9142
SEVEN SISTERS,Texas,1937,1,True,28.01057,-98.53918
SHADY COVE,Oregon,1939,0,True,42.61929,-122.8116
SHAGELUK,Alaska,1924,0,True,62.68222,-159.5619
SHAKTOOLIK,Alaska,1930,0,True,64.3534,-161.1934
SHAMBO,Montana,1922,1,True,48.29999,-109.6452
SHARP PARK,California,1935,1,True,37.61383,-122.4869
SHAVANO,Colorado,1930,5,True,38.60277,-106.2903
SHAVER LAKE,California,1928,0,True,37.09564,-119.3175
SHEFFIELD,Montana,1929,2,True,46.33333,-106.1381
SHELDON POINT,Alaska,1952,1,True,62.53361,-164.8411
SHELL BEACH,California,1939,1,True,35.15732,-120.6717
SHERARS BRIDGE,Oregon,1922,4,True,45.26095,-121.037
SHERWIN,Kansas,1950,1,True,37.18006,-94.94774
SHEVLIN,Oregon,1931,3,True,43.7804,-121.3975
SHEVLIN,Oregon,1942,2,True,43.13874,-121.6775
SHIDLER,Oklahoma,1922,0,True,36.77959,-96.66144
SHIELDS,Texas,1925,1,True,31.59321,-99.42423
SHINEWELL,Oklahoma,1927,1,True,33.88123,-94.51326
SHUNGOPAVY,Arizona,1934,3,True,35.81806,-110.5346
SIEBEN,Montana,1925,4,True,46.89855,-112.1272
SIERRA,California,1925,2,True,39.99128,-120.9108
SIERRA VISTA,Arizona,1956,0,True,31.55394,-110.2746
SIGNAL,Oregon,1927,3,True,43.79568,-122.5512
SILVER BELL,Arizona,1953,1,True,32.38451,-111.5021
SILVER GATE,Montana,1937,1,True,45.00688,-109.9896
SILVER SPRINGS,Nevada,1954,0,True,39.41493,-119.2238
SILVERTON,Idaho,1941,0,True,47.49308,-115.9549
SIMI VALLEY,California,1971,0,True,34.28158,-118.7364
SINCLAIR,Wyoming,1943,0,True,41.77947,-107.1163
SKELLYTOWN,Texas,1927,0,True,35.57321,-101.1706
SKULL CREEK,Colorado,1929,1,True,40.26608,-108.6729
SKWENTNA,Alaska,1938,0,True,61.96805,-151.2192
SKYFOREST,California,1928,0,True,34.23596,-117.179
SKYLINE,Wyoming,1924,5,True,41.11552,-106.605
SKYWAY,Colorado,1927,3,True,39.04998,-108.0923
SLANA,Alaska,1948,2,True,62.70717,-143.9701
SLEETMUTE,Alaska,1923,0,True,61.69813,-157.1732
SLICK ROCK,Colorado,1941,0,True,38.04277,-108.8887
SLIM BUTTE,South Dakota,1937,3,True,43.07609,-102.8207
SLOAN,Nevada,1922,1,True,35.94359,-115.2172
SMELTERTOWN,Texas,1939,3,True,31.78344,-106.5267
SMELTERVILLE,Idaho,1929,0,True,47.54326,-116.178
SMITH,New Mexico,1938,3,True,32.29973,-104.4626
SMYER,Texas,1926,0,True,33.58437,-102.1648
SNIDER,Montana,1949,1,True,47.60383,-115.2185
SNIPE,Texas,1921,1,True,29.12358,-95.48216
SNOMAC,Oklahoma,1928,1,True,35.08758,-96.65863
SNOW,Oklahoma,1930,0,True,34.39697,-95.41268
SOLANO BEACH,California,1924,0,True,32.99008,-117.273
SOLDATNA,Alaska,1949,1,True,60.48778,-151.0583
SOLDOTNA,Alaska,1967,0,True,60.49093,-151.074
SOLINO,Texas,1932,2,True,26.4884,-98.13279
SOLOMON,Arizona,1950,0,True,32.81531,-109.631
SOLROMAR,California,1944,1,True,34.05001,-118.9537
SOMBRIO,New Mexico,1936,4,True,34.87728,-105.1419
SOMERANGE,Oregon,1923,6,True,42.82683,-118.9155
SOMERSET,California,1950,0,True,38.64737,-120.6846
SONETTE,Montana,1926,1,True,45.41305,-105.8314
SOUTH GATE,California,1929,0,True,33.93932,-118.1808
SOUTH LAGUNA,California,1934,1,True,33.50268,-117.7441
SOUTH LAKE TAHOE,California,1967,0,True,38.93356,-119.9744
SOUTH NAKNEK,Alaska,1937,0,True,58.71333,-157.0034
SOUTH PLAINS,Texas,1928,0,True,34.22809,-101.31
SOUTH WENATCHEE,Washington,1925,1,True,47.39763,-120.3031
SPADE,Texas,1935,0,True,33.92447,-102.1543
SPANISH CREEK,California,1942,1,True,39.98656,-120.9055
SPEAKS,Texas,1929,0,True,29.25553,-96.70025
SPENARD,Alaska,1949,1,True,61.19612,-149.9158
SPIVAK,Colorado,1928,1,True,39.74471,-105.068
SPOTTED HORSE,Wyoming,1921,1,True,44.70832,-105.835
SPRABERRY,Texas,1952,1,True,31.92318,-101.8257
SPRAGUE RIVER,Oregon,1923,1,True,42.39952,-121.0441
SPRECKELSVILLE,Hawaii,1923,1,True,20.89694,-156.415
SPUR LAKE,New Mexico,1921,1,True,33.99311,-108.8759
SQUAW HARBOR,Alaska,1947,5,True,55.24333,-160.5533
STANDARD,Arizona,1924,3,True,34.26532,-110.2359
STANFIELD,Arizona,1948,0,True,32.87982,-111.9633
STANSBURY,Wyoming,1946,1,True,41.70274,-109.1879
STATE PARK,South Dakota,1928,2,True,44.33361,-103.6411
STEBBINS,Alaska,1950,0,True,63.52382,-162.2915
STERLEY,Texas,1928,1,True,34.21118,-101.3977
STERLING,Alaska,1954,0,True,60.53345,-150.7403
STEVENS,South Dakota,1923,1,True,42.52882,-96.49648
STEVENS,Texas,1929,2,True,36.41892,-101.9252
STEVENS VILLAGE,Alaska,1936,0,True,66.00639,-149.0908
STEWART,Texas,1925,2,True,33.9323,-100.1476
STIBNITE,Idaho,1929,1,True,44.89824,-115.3393
STINNETT,Texas,1926,0,True,35.82832,-101.4427
STONEMAN LAKE,Arizona,1924,3,True,34.78141,-111.5126
STONY RIVER,Alaska,1935,1,True,61.78596,-156.5868
STORRIE,California,1926,1,True,39.91739,-121.3233
STRAWBERRY,California,1949,1,True,38.19825,-120.0094
STRONG CITY,Kansas,1951,0,True,38.39496,-96.53935
STUBBS,California,1926,2,True,39.02624,-122.661
STUMPVILLE,California,1930,2,True,40.7679,-124.1656
STURGIS,Oklahoma,1926,2,True,36.89391,-102.0702
STUYAHOK,Alaska,1922,4,True,62.06028,-160.9508
SUGAR CITY,Idaho,1950,0,True,43.87324,-111.7471
SUGARLOAF,California,1947,1,True,34.24325,-116.825
SULLIVAN CITY,Texas,1935,0,True,26.27333,-98.55928
SULPHURDALE,Utah,1928,2,True,38.56025,-112.5819
SUMMERHAVEN,Arizona,1924,4,True,32.43869,-110.7595
SUMMIT,Alaska,1948,1,True,63.33139,-149.1222
SUMMIT CITY,California,1939,0,True,40.68645,-122.4014
SUMMIT POINT,Utah,1921,2,True,38.05777,-109.1176
SUN CITY,Arizona,1962,0,True,33.63872,-112.2711
SUN CITY,California,1963,0,True,33.68989,-117.1771
SUN VALLEY,California,1949,0,True,34.21717,-118.3689
SUN VALLEY,Idaho,1937,0,True,43.69676,-114.3541
SUNDOWN,Texas,1938,0,True,33.45696,-102.4889
SUNFLOWER,Kansas,1943,1,True,38.94584,-95.00302
SUNFLOWER,Arizona,1943,2,True,33.86421,-111.4676
SUNILAND,Texas,1926,2,True,28.58777,-98.2189
SUNKIST,Oklahoma,1925,1,True,34.14204,-95.88609
SUNLAND PARK,New Mexico,1960,0,True,31.80705,-106.5586
SUNNY VALLEY,Oregon,1945,1,True,42.63901,-123.3756
SUNNYMEAD,California,1928,0,True,33.94057,-117.2425
SUNRAY,Texas,1931,0,True,36.02066,-101.8248
SUNRISE LODGE,Washington,1931,2,True,46.91483,-121.6418
SUNSET BEACH,Hawaii,1968,2,True,21.67011,-158.0457
SUNSHINE VALLEY,New Mexico,1921,3,True,36.84169,-105.6589
SUNSPOT,New Mexico,1953,0,True,32.78981,-105.8208
SURFSIDE,California,1943,0,True,33.72845,-118.0841
SUSANK,Kansas,1921,0,True,38.64084,-98.77397
SUTCLIFFE,Nevada,1929,2,True,39.95019,-119.6005
SUTTON,Alaska,1948,0,True,61.71046,-148.8779
SWEAZEAVILLE,New Mexico,1928,4,True,34.32311,-108.3745
SWETT,South Dakota,1931,2,True,43.17194,-101.9515
SWIM,Oregon,1925,4,True,45.30206,-121.7437
SWINGLEY,Montana,1921,2,True,45.59077,-110.3091
SYLVAN LAKE,South Dakota,1942,2,True,43.8461,-103.5644
TAFOYA,New Mexico,1936,1,True,36.44586,-104.0614
TAHOE CITY,California,1949,0,True,39.17387,-120.1366
TAHOE VALLEY,California,1940,1,True,38.91445,-120.0062
TAHOMA,California,1946,0,True,39.06741,-120.1282
TAKOTNA,Alaska,1926,1,True,62.98793,-156.0609
TALLANT,Oklahoma,1921,1,True,36.59758,-96.19056
TANACROSS,Alaska,1934,1,True,63.37867,-143.3587
TAPIA,New Mexico,1927,2,True,35.102,-105.6883
TARZAN,Texas,1927,0,True,32.30485,-101.9729
TARZANA,California,1930,0,True,34.17266,-118.5416
TASCO,Kansas,1923,1,True,39.35417,-100.2912
TATITLEK,Alaska,1946,1,True,60.86503,-146.68
TAYLOR CREEK,Montana,1922,2,True,47.22166,-106.4395
TEAPOT,Wyoming,1925,5,True,43.23275,-106.3122
TEEC NOS POS,Arizona,1961,0,True,36.9217,-109.0854
TEES TO,Arizona,1930,4,True,35.45168,-110.3643
TEMPEST,Nevada,1922,7,True,38.07996,-114.6194
TEMPIUTE,Nevada,1953,3,True,37.65245,-115.6359
TEMPLE,California,1924,1,True,34.10742,-118.065
TEMPLE CITY,California,1928,0,True,34.10742,-118.065
TENAKEE SPRINGS,Alaska,1928,0,True,57.77995,-135.2185
TENNANT,California,1922,1,True,41.58377,-121.9133
TERERRO,New Mexico,1927,0,True,35.76503,-105.6695
TERRELL WELLS,Texas,1932,1,True,29.33968,-98.51585
TESUQUE,New Mexico,1938,0,True,35.76705,-105.9354
TETERVILLE,Kansas,1927,1,True,38.04308,-96.42056
TETLIN,Alaska,1930,1,True,63.13505,-142.5239
TEXON,Texas,1926,1,True,31.22487,-101.6896
THALE,Montana,1951,2,True,46.76135,-110.7405
THOMPSON,Utah,1949,1,True,38.97108,-109.7137
THOMPSONVILLE,Texas,1925,2,True,27.20559,-98.94031
THORNHOLLOW,Oregon,1923,6,True,45.68374,-118.46
THOUSAND OAKS,California,1938,0,True,34.16666,-118.8318
THOUSAND PALMS,California,1939,0,True,33.81672,-116.3946
THREE ARCHES,California,1933,3,True,33.50058,-117.7431
THRIFT,Texas,1925,1,True,34.1262,-98.622
TIERRA DEL SOL,California,1956,1,True,32.62228,-116.3225
TIGER,Arizona,1939,1,True,32.70785,-110.6823
TIGIWON,Colorado,1929,2,True,39.52332,-106.4203
TIJERAS,New Mexico,1947,0,True,35.07957,-106.3891
TIMBER RIDGE,Montana,1925,2,True,48.09638,-108.9632
TIMBERLINE,Oregon,1946,1,True,45.33095,-121.7115
TIMBERLINE LODGE,Oregon,1939,2,True,45.33095,-121.7115
TINGLE,New Mexico,1932,3,True,34.67199,-108.5412
TIONESTA,California,1939,1,True,41.64905,-121.2964
TOBIN,California,1921,2,True,39.93794,-121.3086
TOGIAK,Alaska,1959,0,True,59.05844,-160.3813
TOIYABE,Nevada,1942,5,True,38.86173,-117.9313
TOK,Alaska,1958,0,True,63.33556,-142.9904
TOK JUNCTION,Alaska,1947,1,True,63.33667,-142.9856
TOKETEE FALLS,Oregon,1952,2,True,43.27568,-122.4509
TOLLGATE,Oregon,1941,2,True,45.78041,-118.0927
TOLOVANA PARK,Oregon,1933,1,True,45.87448,-123.96
TONALEA,Arizona,1926,0,True,36.31835,-110.9464
TONGUE RIVER,Montana,1937,4,True,45.13942,-106.7867
TONOPAH,Arizona,1934,0,True,33.4921,-112.9365
TONTO BASIN,Arizona,1929,0,True,33.87619,-111.3144
TOPAWA,Arizona,1925,0,True,31.81404,-111.8266
TORTILLA FLAT,Arizona,1928,1,True,33.52644,-111.3899
TOTAVI,New Mexico,1949,2,True,35.87447,-106.1797
TRABUCO CANYON,California,1938,0,True,33.65424,-117.5981
TRAILCREEK,Montana,1921,1,True,48.91914,-114.4074
TRAPPERS LAKE,Colorado,1927,4,True,39.99387,-107.2417
TRECHADO,New Mexico,1924,2,True,34.58532,-108.387
TRENTWOOD,Washington,1947,1,True,47.69518,-117.2113
TRES LAGUNAS,New Mexico,1923,1,True,34.38228,-108.0948
TRINITY ALPS,California,1928,1,True,40.85737,-122.8903
TROUT CREEK,Colorado,1926,3,True,40.30081,-107.0312
TRUMP,Colorado,1928,5,True,38.84916,-105.7883
TRUTH OR CONSEQUENCES,New Mexico,1951,0,True,33.1284,-107.2528
TSAYA,New Mexico,1921,4,True,36.13307,-108.1742
TULELAKE,California,1931,0,True,41.95594,-121.474
TULLIS,Wyoming,1926,2,True,41.22857,-107.2989
TULSITA,Texas,1931,2,True,28.64304,-97.81611
TULUKSAK,Alaska,1950,1,True,61.09889,-160.9595
TUMACACORI,Arizona,1947,0,True,31.56998,-111.0522
TUNGSTEN,Nevada,1944,2,True,40.77907,-118.1251
TUNTUTULIAK,Alaska,1960,2,True,60.34233,-162.667
TUNUNAK,Alaska,1940,0,True,60.58049,-165.265
TUPMAN,California,1921,0,True,35.29722,-119.3509
TURN,New Mexico,1927,3,True,34.57395,-106.7492
TURNERCREST,Wyoming,1930,1,True,43.56275,-105.6692
TURNERVILLE,New Mexico,1945,0,True,32.80202,-108.0848
TURNERVILLE,Wyoming,1927,1,True,42.85881,-110.9019
TURPIN,Oklahoma,1925,0,True,36.86353,-100.8769
TUSAYAN,Arizona,1934,3,True,35.9736,-112.1266
TUTHILL,South Dakota,1921,0,True,43.15583,-101.4938
TUWEEP,Arizona,1929,1,True,36.41581,-113.0666
TWAIN HARTE,California,1931,0,True,38.03938,-120.2317
TWENTYNINE PALMS,California,1927,0,True,34.13895,-116.0512
TWIN BRIDGES,California,1947,0,True,38.7961,-120.1473
TWIN OAKS,Oklahoma,1946,0,True,36.20536,-94.85134
TWIN OAKS,California,1926,3,True,35.31246,-118.4098
TYONEK,Alaska,1934,0,True,61.06806,-151.1369
TYRONE,Oklahoma,1992,0,True,36.95486,-101.0697
TYRONE,Colorado,1929,1,True,37.45418,-104.2083
UCOLO,Utah,1922,5,True,37.86083,-109.0648
UGASHIK,Alaska,1932,1,True,57.51306,-157.3975
ULUPALAKUA,Hawaii,1944,1,True,20.64869,-156.3982
UNDERDAHL,Montana,1921,4,True,47.53719,-111.0402
UNION CENTER,South Dakota,1928,0,True,44.56152,-102.6733
UNION CITY,California,1959,0,True,37.59319,-122.041
UNION CREEK,Oregon,1924,3,True,42.90707,-122.4456
UNIVERSAL CITY,Texas,1970,0,True,29.55095,-98.29421
UNIVERSITY PARK,New Mexico,1959,1,True,32.28343,-106.7533
UPPER ROCHESTER,Nevada,1927,8,True,40.28991,-118.1607
URADO,Utah,1923,5,True,37.64604,-109.0588
URAVAN,Colorado,1936,0,True,38.36832,-108.7365
USTA,South Dakota,1931,2,True,45.22026,-102.1629
UVADA,Nevada,1928,3,True,39.67105,-114.0506
VADITO,New Mexico,1927,0,True,36.18939,-105.6766
VAIL,Colorado,1966,0,True,39.63807,-106.4069
VAIL,Washington,1930,1,True,46.8451,-122.6562
VALLECITO,California,1940,0,True,38.08702,-120.4727
VALLECITO,Colorado,1939,3,True,37.37528,-107.5839
VALLEY FARMS,Arizona,1942,0,True,32.98816,-111.4489
VANDER WAGEN,New Mexico,1951,1,True,35.27392,-108.7548
VANTAGE,Washington,1945,1,True,46.94477,-119.9905
VARIADERO,New Mexico,1922,5,True,35.3881,-104.4594
VAY,Idaho,1923,1,True,48.11546,-116.778
VEALMOOR,Texas,1926,1,True,32.52067,-101.5704
VEGAS VERDE,Nevada,1932,8,True,36.19687,-115.1234
VENADO,California,1921,2,True,38.60547,-123.0081
VENETIE,Alaska,1939,0,True,67.01639,-146.4221
VENLO,North Dakota,1922,2,True,46.48636,-97.4462
VENTUCOPA,California,1935,1,True,34.83137,-119.4698
VERDEMONT,California,1922,5,True,34.19306,-117.3675
VERDUGO CITY,California,1924,0,True,34.21145,-118.2407
VERIBEST,Texas,1926,0,True,31.47625,-100.261
VERSE,Wyoming,1922,2,True,43.41941,-105.4047
VETERAN,Wyoming,1922,0,True,41.96449,-104.3806
VETERANS ADMINISTRATION HOME,Kansas,1932,2,True,39.27833,-94.90024
VICK,Texas,1949,1,True,31.341,-100.092
VICTOR,California,1922,0,True,38.13764,-121.2065
VIEWPARK,Washington,1922,3,True,47.48399,-122.524
VILLA GRANDE,California,1921,0,True,38.47416,-123.0245
VIM,Colorado,1927,2,True,40.96248,-103.7822
VINEGARONE,Texas,1926,5,True,29.9491,-100.7609
VIRGILIA,California,1929,1,True,40.0185,-121.1055
VOLCANO,Hawaii,1953,0,True,19.42812,-155.2362
VOLCANOVILLE,California,1930,1,True,38.98184,-120.7891
WADDELL,Arizona,1937,0,True,33.53762,-112.4274
WADSWORTH,Kansas,1936,0,True,39.27833,-94.90024
WAHMONIE,Nevada,1928,7,True,36.81273,-116.1609
WAIHEE,Hawaii,1951,2,True,20.9309,-156.51
WAIKAUPU,Hawaii,1953,2,True,20.85761,-156.505
WAKA,Texas,1927,0,True,36.2817,-101.0477
WAKEFIELD,Texas,1925,1,True,31.0988,-94.83521
WALKERMINE,California,1930,2,True,39.96378,-120.6677
WALSH,Colorado,1926,0,True,37.38855,-102.2785
WALTERIA,California,1926,1,True,33.80642,-118.3585
WALTHAM,Montana,1923,1,True,47.56969,-110.8908
WANSO,Montana,1922,2,True,48.63725,-104.8755
WARD COVE,Alaska,1954,0,True,55.41039,-131.7221
WARDS COVE,Alaska,1951,3,True,55.41194,-131.7228
WARE,Montana,1950,2,True,47.18414,-109.6674
WARM BEACH,Washington,1923,2,True,48.17065,-122.3646
WARM LAKE,Idaho,1940,1,True,44.65407,-115.6676
WARM SPRINGS,Nevada,1924,5,True,38.18993,-116.3701
WARTON,Alaska,1931,5,True,61.59972,-149.1128
WATCHORN,Oklahoma,1925,5,True,36.42005,-96.99671
WATER CANYON,New Mexico,1928,4,True,34.0884,-107.0798
WEBB CITY,Oklahoma,1922,1,True,36.80698,-96.70864
WECOMA,Oregon,1935,2,True,44.98872,-124.0076
WECOMA BEACH,Oregon,1949,1,True,44.98872,-124.0076
WEED HEIGHTS,Nevada,1953,1,True,38.98714,-119.209
WEEKS,Nevada,1924,3,True,39.29464,-119.2515
WEEPAH,Nevada,1927,7,True,37.93021,-117.5598
WELCH,Texas,1934,0,True,32.92662,-102.1271
WELLMAN,Texas,1925,0,True,33.04627,-102.4283
WENDOVER,Nevada,1985,0,True,40.73521,-114.0458
WEOTT,California,1925,0,True,40.32488,-123.9241
WEST COVINA,California,1958,0,True,34.06885,-117.9288
WEST FARGO,North Dakota,1926,0,True,46.87604,-96.89255
WEST GLACIER,Montana,1949,0,True,48.49531,-113.9823
WEST PORTAL,Colorado,1923,2,True,39.89165,-105.7631
WEST SIDE,Oregon,1923,3,True,42.11322,-120.4936
WESTFIR,Oregon,1923,0,True,43.75759,-122.4932
WESTMORLAND,California,1936,0,True,33.03643,-115.6219
WETMORE,Oregon,1945,4,True,44.98708,-119.8928
WHEATBELT,Montana,1924,4,True,48.95779,-110.3347
WHEELER,Montana,1935,1,True,48.01002,-106.5073
WHEELER RIDGE,California,1923,1,True,35.00441,-118.9495
WHEELON,Utah,1926,7,True,41.82909,-112.0561
WHIPPLE,California,1935,4,True,34.40057,-114.2786
WHISPERING PINES,California,1935,1,True,38.81351,-122.7125
